Tipo;Sexo;Opinião;Modelo;Outra;Razão;Renda;Anos;Gasto;Minutos;ID
Pré-pago;Masculino;Confiável;Ericsson;Ferrocom;Maior cobertura;2718,0;6;69,6;58;3204
Pós-pago;Feminino;Mediana;Samsung;Nenhuma;Maior cobertura;3369,0;4;45,2;71;3205
Pós-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;12720,0;8;91,2;91;3206
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;9111,0;3;42,8;84;3207
Pós-pago;Masculino;Terrível;Ericsson;Ferrocom;Tarifa menor;4770,0;5;59,8;89;3208
Pré-pago;Feminino;Excelente;Siemens;Escuridão;Maior cobertura;3195,0;2;30,52;58;3209
Pré-pago;Masculino;Mediana;Gradiente;Ferrocom;Maior cobertura;8415,0;2;30,52;73;3210
Pós-pago;Feminino;Mediana;Gradiente;Nenhuma;Maior cobertura;3030,0;5;57,0;76;3211
Pós-pago;Masculino;Sofrível;Motorola;Mortinho;Qualidade do sinal;4167,0;3;35,8;75;3212
Pré-pago;Masculino;Sofrível;Ericsson;Ferrocom;Maior cobertura;5637,0;7;84,8;77;3213
Pré-pago;Feminino;Mediana;Ericsson;Escuridão;Maior cobertura;1837,0;2;31,6;76;3214
Pós-pago;Feminino;Sofrível;Samsung;Ferrocom;Qualidade do sinal;7380,0;3;42,8;67;3215
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;12279,0;5;58,2;102;3216
Pós-pago;Feminino;Terrível;Siemens;Nenhuma;Tarifa menor;17502,0;4;52,2;99;3217
Pós-pago;Feminino;Mediana;Motorola;Ferrocom;Tarifa menor;10380,0;6;72,8;88;3218
Pré-pago;Feminino;Sofrível;Motorola;Mortinho;Maior cobertura;1197,0;7;77,8;74;3219
Pré-pago;Masculino;Terrível;Gradiente;Ferrocom;Qualidade do sinal;7137,0;8;85,2;87;3220
Pós-pago;Masculino;Sofrível;Samsung;Mortinho;Tarifa menor;9693,0;6;74,4;76;3221
Pré-pago;Feminino;Excelente;Motorola;Escuridão;Maior cobertura;1434,0;2;34,2;53;3222
Pré-pago;Feminino;Excelente;Siemens;Nenhuma;Maior cobertura;3402,0;3;41,4;65;3223
Pré-pago;Feminino;Terrível;Motorola;Nenhuma;Qualidade do sinal;9918,0;3;43,2;100;3224
Pré-pago;Masculino;Sofrível;Samsung;Cumbuca;Qualidade do sinal;8967,0;6;71,6;76;3225
Pré-pago;Feminino;Excelente;Ericsson;Ferrocom;Maior cobertura;2118,0;5;63,0;71;3226
Pré-pago;Feminino;Sofrível;Motorola;Cumbuca;Maior cobertura;3474,0;5;60,0;66;3227
Pré-pago;Masculino;Mediana;Ericsson;Cumbuca;Maior cobertura;1974,0;6;69,2;87;3228
Pré-pago;Feminino;Sofrível;Siemens;Nenhuma;Maior cobertura;2433,0;4;46,0;54;3229
Pré-pago;Masculino;Sofrível;Gradiente;Nenhuma;Maior cobertura;10146,0;5;59,4;74;3230
Pós-pago;Masculino;Terrível;Gradiente;Nenhuma;Tarifa menor;8016,0;7;79,6;104;3231
Pré-pago;Feminino;Mediana;Gradiente;Nenhuma;Maior cobertura;1452,0;8;91,8;67;3232
Pós-pago;Feminino;Terrível;Samsung;Mortinho;Qualidade do sinal;7821,0;4;48,2;98;3233
Pré-pago;Feminino;Terrível;Samsung;Nenhuma;Qualidade do sinal;5586,0;6;70,0;94;3234
Pré-pago;Feminino;Mediana;Siemens;Nenhuma;Maior cobertura;5190,0;6;67,4;72;3235
Pós-pago;Masculino;Sofrível;Motorola;Ferrocom;Qualidade do sinal;4548,0;8;94,6;73;3236
Pós-pago;Masculino;Excelente;Ericsson;Nenhuma;Qualidade do sinal;4770,0;6;73,4;63;3237
Pós-pago;Masculino;Terrível;Ericsson;Ferrocom;Qualidade do sinal;5142,0;2;30,52;95;3238
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1264,0;5;64,6;52;3239
Pós-pago;Masculino;Sofrível;Ericsson;Cumbuca;Qualidade do sinal;2298,0;1;30,52;73;3240
Pré-pago;Feminino;Excelente;Ericsson;Escuridão;Maior cobertura;2021,9999999999998;3;38,2;58;3241
Pós-pago;Feminino;Excelente;Motorola;Nenhuma;Maior cobertura;3333,0;3;42,4;77;3242
Pré-pago;Feminino;Excelente;Ericsson;Cumbuca;Maior cobertura;2871,0;4;51,0;73;3243
Pós-pago;Feminino;Terrível;Siemens;Nenhuma;Tarifa menor;5142,0;6;70,2;94;3244
Pré-pago;Feminino;Confiável;Ericsson;Mortinho;Maior cobertura;1016,9999999999999;3;41,4;67;3245
Pós-pago;Masculino;Sofrível;Gradiente;Nenhuma;Qualidade do sinal;11427,0;4;54,2;66;3246
Pré-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;11847,0;6;66,8;105;3247
Pós-pago;Masculino;Sofrível;Samsung;Nenhuma;Qualidade do sinal;7197,0;2;31,0;68;3248
Pós-pago;Masculino;Confiável;Ericsson;Cumbuca;Maior cobertura;5337,0;3;43,4;77;3249
Pré-pago;Feminino;Confiável;Gradiente;Cumbuca;Maior cobertura;1527,0;7;78,4;68;3250
Pré-pago;Masculino;Mediana;Motorola;Escuridão;Qualidade do sinal;6273,0;4;47,4;78;3251
Pré-pago;Masculino;Mediana;Motorola;Mortinho;Qualidade do sinal;6003,0;4;54,2;76;3252
Pré-pago;Feminino;Sofrível;Ericsson;Cumbuca;Maior cobertura;1860,0;5;55,4;76;3253
Pós-pago;Feminino;Mediana;Samsung;Nenhuma;Tarifa menor;5637,0;8;86,4;64;3254
Pós-pago;Masculino;Excelente;Samsung;Cumbuca;Maior cobertura;6327,0;6;67,0;66;3255
Pré-pago;Feminino;Confiável;Motorola;Cumbuca;Maior cobertura;1555,0;2;31,2;64;3256
Pré-pago;Feminino;Excelente;Gradiente;Escuridão;Maior cobertura;1498,0;6;69,4;55;3257
Pré-pago;Feminino;Sofrível;Motorola;Mortinho;Maior cobertura;4005,0;3;41,4;75;3258
Pós-pago;Masculino;Sofrível;Motorola;Escuridão;Maior cobertura;2517,0;6;68,4;78;3259
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Qualidade do sinal;5001,0;8;88,6;84;3260
Pós-pago;Masculino;Sofrível;Motorola;Ferrocom;Qualidade do sinal;7950,0;5;63,2;87;3261
Pós-pago;Masculino;Sofrível;Samsung;Ferrocom;Tarifa menor;12018,0;3;39,8;94;3262
Pré-pago;Masculino;Terrível;Samsung;Nenhuma;Qualidade do sinal;2997,0;4;46,0;79;3263
Pré-pago;Feminino;Confiável;Gradiente;Cumbuca;Maior cobertura;1546,0;5;63,8;56;3264
Pós-pago;Feminino;Mediana;Siemens;Mortinho;Maior cobertura;1804,0;5;55,2;72;3265
Pré-pago;Feminino;Sofrível;Motorola;Escuridão;Qualidade do sinal;3849,0;3;41,8;74;3266
Pós-pago;Masculino;Terrível;Siemens;Ferrocom;Qualidade do sinal;6384,0;6;71,8;96;3267
Pré-pago;Masculino;Sofrível;Motorola;Ferrocom;Qualidade do sinal;2045,9999999999998;5;58,0;69;3268
Pré-pago;Masculino;Excelente;Motorola;Cumbuca;Maior cobertura;1609,0;3;42,8;45;3269
Pós-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;14592,0;5;58,0;99;3270
Pré-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;19089,0;9;98,2;88;3271
Pré-pago;Feminino;Terrível;Gradiente;Escuridão;Maior cobertura;4419,0;1;30,52;74;3272
Pós-pago;Masculino;Mediana;Samsung;Nenhuma;Qualidade do sinal;8016,0;4;53,4;87;3273
Pré-pago;Masculino;Sofrível;Motorola;Nenhuma;Qualidade do sinal;6054,0;6;70,0;76;3274
Pós-pago;Feminino;Sofrível;Motorola;Cumbuca;Qualidade do sinal;3369,0;8;92,8;77;3275
Pré-pago;Feminino;Excelente;Motorola;Nenhuma;Maior cobertura;1825,0;3;40,2;69;3276
Pré-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;18858,0;5;56,8;96;3277
Pós-pago;Feminino;Sofrível;Gradiente;Nenhuma;Qualidade do sinal;9111,0;5;56,4;81;3278
Pré-pago;Masculino;Sofrível;Motorola;Mortinho;Qualidade do sinal;3732,0;4;53,2;63;3279
Pós-pago;Feminino;Mediana;Gradiente;Cumbuca;Maior cobertura;1527,0;7;81,8;81;3280
Pré-pago;Masculino;Confiável;Motorola;Cumbuca;Maior cobertura;2544,0;3;44,2;61;3281
Pré-pago;Masculino;Excelente;Samsung;Cumbuca;Maior cobertura;1888,0;2;31,6;75;3282
Pré-pago;Masculino;Sofrível;Gradiente;Escuridão;Maior cobertura;5484,0;4;45,4;69;3283
Pré-pago;Masculino;Terrível;Gradiente;Nenhuma;Tarifa menor;12192,0;5;56,8;98;3284
Pré-pago;Feminino;Sofrível;Ericsson;Cumbuca;Maior cobertura;1473,0;4;54,6;55;3285
Pré-pago;Feminino;Sofrível;Samsung;Nenhuma;Maior cobertura;8016,0;6;68,6;62;3286
Pré-pago;Masculino;Mediana;Gradiente;Nenhuma;Qualidade do sinal;9918,0;7;84,6;66;3287
Pós-pago;Feminino;Mediana;Gradiente;Mortinho;Maior cobertura;4290,0;6;67,6;86;3288
Pré-pago;Masculino;Mediana;Siemens;Mortinho;Qualidade do sinal;7632,0;3;43,6;58;3289
Pós-pago;Masculino;Terrível;Siemens;Mortinho;Tarifa menor;7197,0;5;58,6;99;3290
Pré-pago;Feminino;Confiável;Motorola;Nenhuma;Maior cobertura;2967,0;6;74,8;78;3291
Pós-pago;Masculino;Terrível;Motorola;Mortinho;Tarifa menor;4248,0;3;40,6;97;3292
Pré-pago;Feminino;Mediana;Motorola;Cumbuca;Maior cobertura;1548,0;4;53,6;49;3293
Pré-pago;Feminino;Sofrível;Siemens;Nenhuma;Qualidade do sinal;5337,0;8;86,8;70;3294
Pré-pago;Masculino;Terrível;Samsung;Cumbuca;Maior cobertura;4209,0;4;46,4;70;3295
Pós-pago;Masculino;Terrível;Ericsson;Mortinho;Qualidade do sinal;3771,0;4;52,4;76;3296
Pós-pago;Feminino;Sofrível;Motorola;Cumbuca;Qualidade do sinal;11763,0;3;38,6;99;3297
Pré-pago;Masculino;Terrível;Ericsson;Ferrocom;Maior cobertura;11343,0;5;59,0;74;3298
Pós-pago;Feminino;Excelente;Gradiente;Escuridão;Maior cobertura;5844,0;4;49,6;80;3299
Pré-pago;Masculino;Confiável;Gradiente;Ferrocom;Maior cobertura;1626,0;5;63,8;73;3300
Pré-pago;Masculino;Confiável;Ericsson;Cumbuca;Maior cobertura;1453,0;4;47,0;60;3301
Pós-pago;Masculino;Sofrível;Siemens;Nenhuma;Tarifa menor;23583,0;6;65,8;97;3302
Pós-pago;Masculino;Terrível;Siemens;Ferrocom;Tarifa menor;10695,0;3;37,2;85;3303
Pós-pago;Feminino;Sofrível;Samsung;Nenhuma;Qualidade do sinal;9843,0;3;43,6;78;3304
Pré-pago;Masculino;Mediana;Ericsson;Cumbuca;Maior cobertura;6840,0;4;47,4;79;3305
Pós-pago;Masculino;Mediana;Gradiente;Mortinho;Maior cobertura;7632,0;3;40,0;82;3306
Pré-pago;Masculino;Mediana;Gradiente;Ferrocom;Qualidade do sinal;6840,0;6;72,0;71;3307
Pós-pago;Feminino;Mediana;Motorola;Cumbuca;Maior cobertura;3657,0;5;55,0;82;3308
Pré-pago;Feminino;Mediana;Motorola;Ferrocom;Maior cobertura;2118,0;4;54,2;55;3309
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;8826,0;5;61,2;88;3310
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;15900,0;3;35,6;102;3311
Pré-pago;Masculino;Mediana;Siemens;Escuridão;Maior cobertura;5844,0;7;77,0;72;3312
Pós-pago;Feminino;Terrível;Motorola;Mortinho;Maior cobertura;2094,0;4;50,8;80;3313
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;3657,0;4;51,0;65;3314
Pós-pago;Masculino;Mediana;Motorola;Nenhuma;Tarifa menor;12366,0;9;97,2;80;3315
Pós-pago;Masculino;Terrível;Gradiente;Cumbuca;Qualidade do sinal;16425,0;6;72,2;93;3316
Pré-pago;Masculino;Confiável;Samsung;Cumbuca;Maior cobertura;1212,0;5;59,2;49;3317
Pós-pago;Masculino;Mediana;Siemens;Ferrocom;Qualidade do sinal;11847,0;4;49,8;72;3318
Pós-pago;Feminino;Excelente;Motorola;Nenhuma;Maior cobertura;2631,0;4;54,6;73;3319
Pré-pago;Feminino;Mediana;Gradiente;Nenhuma;Maior cobertura;6273,0;6;65,4;59;3320
Pré-pago;Feminino;Mediana;Siemens;Cumbuca;Maior cobertura;1047,0;1;30,52;73;3321
Pós-pago;Masculino;Confiável;Motorola;Nenhuma;Maior cobertura;4290,0;5;60,4;79;3322
Pré-pago;Masculino;Confiável;Gradiente;Escuridão;Maior cobertura;2517,0;4;47,0;77;3323
Pós-pago;Masculino;Sofrível;Samsung;Escuridão;Qualidade do sinal;10614,0;6;71,8;91;3324
Pós-pago;Masculino;Mediana;Motorola;Nenhuma;Tarifa menor;7320,0;6;74,0;85;3325
Pré-pago;Masculino;Mediana;Samsung;Nenhuma;Tarifa menor;5844,0;5;57,4;73;3326
Pré-pago;Feminino;Mediana;Motorola;Escuridão;Maior cobertura;4374,0;4;52,6;70;3327
Pré-pago;Masculino;Sofrível;Gradiente;Nenhuma;Qualidade do sinal;3546,0;7;84,8;62;3328
Pré-pago;Masculino;Confiável;Gradiente;Cumbuca;Maior cobertura;1398,0;6;71,6;67;3329
Pré-pago;Feminino;Mediana;Ericsson;Cumbuca;Maior cobertura;2871,0;4;53,8;59;3330
Pré-pago;Feminino;Excelente;Gradiente;Cumbuca;Maior cobertura;1731,0;5;57,0;60;3331
Pós-pago;Feminino;Terrível;Motorola;Nenhuma;Qualidade do sinal;8280,0;5;58,6;78;3332
Pré-pago;Masculino;Mediana;Motorola;Nenhuma;Qualidade do sinal;3162,0;7;75,0;68;3333
Pré-pago;Feminino;Sofrível;Motorola;Nenhuma;Maior cobertura;3732,0;3;43,4;81;3334
Pré-pago;Masculino;Mediana;Motorola;Nenhuma;Maior cobertura;3966,0;6;65,6;69;3335
Pré-pago;Masculino;Excelente;Motorola;Escuridão;Qualidade do sinal;3621,0;2;34,6;69;3336
Pré-pago;Feminino;Excelente;Gradiente;Cumbuca;Maior cobertura;1468,0;6;68,0;72;3337
Pré-pago;Masculino;Mediana;Gradiente;Mortinho;Tarifa menor;6162,0;7;78,0;90;3338
Pós-pago;Feminino;Terrível;Samsung;Nenhuma;Tarifa menor;12720,0;5;62,6;84;3339
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Qualidade do sinal;3696,0;7;75,6;75;3340
Pós-pago;Feminino;Sofrível;Motorola;Nenhuma;Tarifa menor;5895,0;5;57,4;87;3341
Pós-pago;Masculino;Sofrível;Samsung;Ferrocom;Tarifa menor;5238,0;5;63,0;81;3342
Pós-pago;Masculino;Terrível;Motorola;Nenhuma;Tarifa menor;8826,0;8;94,2;81;3343
Pré-pago;Feminino;Confiável;Motorola;Escuridão;Maior cobertura;1998,0;5;64,0;62;3344
Pós-pago;Feminino;Sofrível;Siemens;Escuridão;Qualidade do sinal;6438,0;8;85,4;68;3345
Pré-pago;Feminino;Excelente;Motorola;Nenhuma;Maior cobertura;3474,0;7;77,0;55;3346
Pós-pago;Masculino;Sofrível;Motorola;Nenhuma;Qualidade do sinal;2631,0;4;52,2;75;3347
Pré-pago;Feminino;Excelente;Motorola;Nenhuma;Maior cobertura;1953,0;6;69,8;74;3348
Pré-pago;Feminino;Terrível;Motorola;Cumbuca;Qualidade do sinal;2997,0;6;73,0;98;3349
Pré-pago;Feminino;Confiável;Gradiente;Cumbuca;Maior cobertura;1288,0;6;67,4;63;3350
Pré-pago;Feminino;Terrível;Samsung;Ferrocom;Maior cobertura;3927,0;4;48,8;69;3351
Pré-pago;Feminino;Excelente;Motorola;Ferrocom;Maior cobertura;8619,0;10;113,8;82;3352
Pré-pago;Feminino;Terrível;Motorola;Cumbuca;Maior cobertura;8214,0;3;40,6;94;3353
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;12630,0;7;77,0;85;3354
Pré-pago;Masculino;Mediana;Motorola;Nenhuma;Maior cobertura;4086,0000000000005;4;50,8;81;3355
Pós-pago;Masculino;Sofrível;Motorola;Cumbuca;Qualidade do sinal;5637,0;1;30,52;80;3356
Pós-pago;Feminino;Mediana;Motorola;Nenhuma;Maior cobertura;2406,0;4;49,8;83;3357
Pós-pago;Masculino;Terrível;Siemens;Mortinho;Tarifa menor;13263,0;4;49,4;95;3358
Pré-pago;Masculino;Confiável;Motorola;Cumbuca;Maior cobertura;5190,0;3;44,2;57;3359
Pré-pago;Masculino;Terrível;Motorola;Nenhuma;Qualidade do sinal;10458,0;8;87,8;84;3360
Pós-pago;Feminino;Sofrível;Motorola;Cumbuca;Maior cobertura;3474,0;6;72,2;78;3361
Pré-pago;Feminino;Mediana;Gradiente;Ferrocom;Maior cobertura;2460,0;5;57,2;65;3362
Pré-pago;Masculino;Sofrível;Motorola;Nenhuma;Tarifa menor;27063,0;8;88,0;83;3363
Pós-pago;Feminino;Terrível;Siemens;Nenhuma;Tarifa menor;23055,0;5;62,0;95;3364
Pós-pago;Masculino;Mediana;Motorola;Ferrocom;Qualidade do sinal;5844,0;6;65,0;68;3365
Pré-pago;Masculino;Mediana;Gradiente;Ferrocom;Qualidade do sinal;7137,0;3;43,8;74;3366
Pré-pago;Feminino;Mediana;Ericsson;Ferrocom;Maior cobertura;1245,0;1;30,52;73;3367
Pré-pago;Feminino;Mediana;Motorola;Nenhuma;Qualidade do sinal;4043,9999999999995;8;93,2;81;3368
Pós-pago;Masculino;Terrível;Siemens;Mortinho;Qualidade do sinal;9471,0;5;60,6;95;3369
Pré-pago;Masculino;Mediana;Motorola;Nenhuma;Maior cobertura;7137,0;4;48,4;86;3370
Pós-pago;Masculino;Terrível;Motorola;Mortinho;Qualidade do sinal;9843,0;2;32,2;89;3371
Pós-pago;Masculino;Terrível;Motorola;Escuridão;Qualidade do sinal;13449,0;5;59,6;84;3372
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;6957,0;4;52,4;92;3373
Pré-pago;Feminino;Sofrível;Gradiente;Nenhuma;Maior cobertura;4086,0000000000005;2;32,2;81;3374
Pós-pago;Masculino;Sofrível;Siemens;Nenhuma;Tarifa menor;11178,0;7;83,4;81;3375
Pré-pago;Masculino;Sofrível;Motorola;Nenhuma;Qualidade do sinal;16425,0;7;84,0;72;3376
Pós-pago;Feminino;Sofrível;Motorola;Mortinho;Qualidade do sinal;5436,0;5;58,2;71;3377
Pré-pago;Feminino;Mediana;Motorola;Cumbuca;Maior cobertura;1380,0;2;32,8;67;3378
Pré-pago;Feminino;Excelente;Gradiente;Cumbuca;Maior cobertura;1183,0;5;60,4;50;3379
Pós-pago;Feminino;Mediana;Motorola;Ferrocom;Maior cobertura;5286,0;3;40,2;63;3380
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1609,0;6;74,6;53;3381
Pré-pago;Masculino;Mediana;Gradiente;Nenhuma;Maior cobertura;1912,0;3;41,2;61;3382
Pós-pago;Masculino;Excelente;Siemens;Ferrocom;Qualidade do sinal;12105,0;7;81,6;82;3383
Pré-pago;Masculino;Terrível;Motorola;Escuridão;Qualidade do sinal;5142,0;6;68,4;88;3384
Pré-pago;Masculino;Mediana;Motorola;Cumbuca;Maior cobertura;3810,0;8;87,0;79;3385
Pré-pago;Masculino;Mediana;Gradiente;Escuridão;Maior cobertura;3966,0;5;55,8;72;3386
Pós-pago;Feminino;Terrível;Motorola;Nenhuma;Tarifa menor;8484,0;7;76,4;95;3387
Pós-pago;Feminino;Mediana;Ericsson;Cumbuca;Maior cobertura;4419,0;6;70,8;80;3388
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;6840,0;7;79,4;82;3389
Pré-pago;Masculino;Sofrível;Motorola;Nenhuma;Qualidade do sinal;7017,0;8;88,0;84;3390
Pré-pago;Masculino;Mediana;Samsung;Cumbuca;Qualidade do sinal;8550,0;5;55,4;68;3391
Pré-pago;Masculino;Confiável;Motorola;Cumbuca;Maior cobertura;1267,0;2;30,52;55;3392
Pré-pago;Masculino;Excelente;Samsung;Nenhuma;Maior cobertura;5949,0;9;98,8;56;3393
Pós-pago;Feminino;Terrível;Samsung;Nenhuma;Maior cobertura;10695,0;4;60,4;78;3394
Pré-pago;Masculino;Mediana;Motorola;Escuridão;Maior cobertura;4593,0;3;42,4;71;3395
Pré-pago;Masculino;Sofrível;Samsung;Escuridão;Qualidade do sinal;6108,0;5;60,2;88;3396
Pré-pago;Masculino;Mediana;Ericsson;Ferrocom;Maior cobertura;9039,0;2;31,4;61;3397
Pré-pago;Feminino;Terrível;Samsung;Mortinho;Tarifa menor;9546,0;6;72,6;84;3398
Pós-pago;Masculino;Sofrível;Samsung;Nenhuma;Qualidade do sinal;5238,0;7;76,2;75;3399
Pós-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;7758,0;4;47,6;98;3400
Pré-pago;Masculino;Confiável;Gradiente;Cumbuca;Maior cobertura;2169,0;6;70,0;64;3401
Pré-pago;Masculino;Sofrível;Samsung;Ferrocom;Qualidade do sinal;8826,0;7;77,2;73;3402
Pré-pago;Feminino;Mediana;Ericsson;Cumbuca;Maior cobertura;1726,0;4;48,0;79;3403
Pré-pago;Feminino;Sofrível;Motorola;Cumbuca;Maior cobertura;1197,0;3;39,6;67;3404
Pós-pago;Masculino;Excelente;Motorola;Ferrocom;Qualidade do sinal;2601,0;6;72,4;77;3405
Pré-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;9993,0;7;78,4;89;3406
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1051,0;0;30,52;47;3407
Pré-pago;Masculino;Confiável;Gradiente;Cumbuca;Maior cobertura;1347,0;7;77,6;60;3408
Pré-pago;Masculino;Confiável;Motorola;Nenhuma;Maior cobertura;3438,0;6;65,8;69;3409
Pré-pago;Feminino;Mediana;Gradiente;Escuridão;Maior cobertura;1951,0;3;41,8;73;3410
Pós-pago;Masculino;Mediana;Gradiente;Nenhuma;Qualidade do sinal;5385,0;7;80,8;93;3411
Pós-pago;Feminino;Mediana;Motorola;Nenhuma;Qualidade do sinal;3696,0;2;32,4;83;3412
Pré-pago;Masculino;Excelente;Motorola;Ferrocom;Maior cobertura;1668,0;2;34,6;66;3413
Pós-pago;Masculino;Sofrível;Siemens;Ferrocom;Maior cobertura;8826,0;4;49,6;72;3414
Pré-pago;Feminino;Excelente;Gradiente;Cumbuca;Maior cobertura;1473,0;4;50,2;52;3415
Pré-pago;Masculino;Mediana;Siemens;Nenhuma;Maior cobertura;1929,0;5;60,8;73;3416
Pós-pago;Masculino;Sofrível;Siemens;Nenhuma;Tarifa menor;12105,0;6;66,2;98;3417
Pós-pago;Masculino;Confiável;Motorola;Nenhuma;Qualidade do sinal;7695,0;3;44,8;86;3418
Pré-pago;Masculino;Terrível;Samsung;Mortinho;Tarifa menor;11343,0;4;51,2;84;3419
Pré-pago;Masculino;Mediana;Samsung;Nenhuma;Maior cobertura;6384,0;6;70,4;62;3420
Pós-pago;Masculino;Mediana;Motorola;Ferrocom;Maior cobertura;7950,0;3;41,6;81;3421
Pós-pago;Masculino;Terrível;Motorola;Cumbuca;Tarifa menor;5844,0;8;86,6;90;3422
Pós-pago;Masculino;Excelente;Gradiente;Ferrocom;Qualidade do sinal;2601,0;7;82,0;80;3423
Pré-pago;Masculino;Excelente;Gradiente;Cumbuca;Maior cobertura;1714,0;4;47,6;62;3424
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;9768,0;6;72,6;85;3425
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;16320,0;6;66,0;120;3426
Pós-pago;Masculino;Terrível;Siemens;Mortinho;Tarifa menor;8619,0;8;87,2;84;3427
Pré-pago;Feminino;Sofrível;Gradiente;Ferrocom;Maior cobertura;1566,0;4;53,6;70;3428
Pré-pago;Masculino;Confiável;Motorola;Ferrocom;Maior cobertura;1278,0;4;48,2;55;3429
Pré-pago;Feminino;Confiável;Ericsson;Escuridão;Maior cobertura;1210,0;5;56,6;33;3430
Pré-pago;Masculino;Sofrível;Motorola;Nenhuma;Qualidade do sinal;7260,0;5;61,0;73;3431
Pós-pago;Masculino;Terrível;Siemens;Nenhuma;Tarifa menor;6609,0;5;59,6;84;3432
Pré-pago;Masculino;Sofrível;Gradiente;Ferrocom;Maior cobertura;7821,0;4;46,8;88;3433
Pré-pago;Masculino;Mediana;Motorola;Nenhuma;Maior cobertura;8148,0;9;100,2;67;3434
Pré-pago;Feminino;Mediana;Motorola;Escuridão;Maior cobertura;1654,0;2;34,0;50;3435
Pós-pago;Masculino;Excelente;Motorola;Nenhuma;Maior cobertura;4815,0;3;43,4;68;3436
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1507,0;3;40,6;48;3437
Pós-pago;Feminino;Sofrível;Motorola;Escuridão;Qualidade do sinal;12900,0;6;69,4;94;3438
Pré-pago;Masculino;Sofrível;Gradiente;Cumbuca;Tarifa menor;4815,0;4;49,8;107;3439
Pós-pago;Masculino;Mediana;Siemens;Ferrocom;Qualidade do sinal;7506,0;4;50,4;72;3440
Pré-pago;Feminino;Confiável;Ericsson;Cumbuca;Maior cobertura;1666,0;4;45,6;60;3441
Pré-pago;Feminino;Sofrível;Ericsson;Ferrocom;Maior cobertura;3231,0;4;54,8;62;3442
Pré-pago;Masculino;Confiável;Gradiente;Escuridão;Maior cobertura;1726,0;6;72,8;66;3443
Pré-pago;Masculino;Confiável;Motorola;Cumbuca;Maior cobertura;3810,0;5;56,2;53;3444
Pré-pago;Masculino;Mediana;Gradiente;Mortinho;Maior cobertura;3195,0;5;62,0;77;3445
Pré-pago;Masculino;Sofrível;Samsung;Nenhuma;Maior cobertura;6108,0;5;56,8;83;3446
Pós-pago;Masculino;Terrível;Motorola;Mortinho;Tarifa menor;23985,0;10;109,6;89;3447
Pós-pago;Masculino;Sofrível;Samsung;Cumbuca;Qualidade do sinal;5790,0;6;134,0;90;3448
Pré-pago;Feminino;Sofrível;Gradiente;Ferrocom;Maior cobertura;1119,0;2;30,52;50;3449
Pré-pago;Feminino;Mediana;Motorola;Mortinho;Maior cobertura;1062,0;3;39,8;73;3450
Pós-pago;Masculino;Terrível;Samsung;Nenhuma;Tarifa menor;12192,0;8;90,4;92;3451
Pré-pago;Feminino;Excelente;Ericsson;Nenhuma;Maior cobertura;2601,0;5;63,6;85;3452
Pré-pago;Masculino;Mediana;Gradiente;Cumbuca;Maior cobertura;2811,0;6;71,6;62;3453
Pós-pago;Masculino;Sofrível;Samsung;Nenhuma;Tarifa menor;24528,0;2;30,52;96;3454
Pré-pago;Feminino;Terrível;Samsung;Nenhuma;Maior cobertura;1668,0;3;35,6;75;3455
Pré-pago;Masculino;Mediana;Motorola;Cumbuca;Maior cobertura;5688,0;6;69,4;48;3456
Pré-pago;Feminino;Confiável;Gradiente;Nenhuma;Maior cobertura;1120,0;5;56,2;60;3457
Pré-pago;Feminino;Terrível;Samsung;Nenhuma;Tarifa menor;10380,0;7;79,4;96;3458
Pós-pago;Masculino;Terrível;Siemens;Ferrocom;Tarifa menor;21387,0;7;81,2;114;3459
Pré-pago;Feminino;Terrível;Motorola;Escuridão;Qualidade do sinal;2574,0;6;73,8;89;3460
Pré-pago;Masculino;Confiável;Motorola;Nenhuma;Maior cobertura;2904,0;6;74,8;58;3461
